"OrderLineNumber";"OrderHeader_OrderNumber";"Quantity";"PricePerQty";"Item_ItemNumber"
1242;418;5;"449";42
1243;418;5;"347";72
1244;419;5;"419";72
1245;419;10;"419";27
1246;420;5;"297";83
1247;420;8;"349";28
1248;420;9;"390";40
1249;421;6;"219";50
1250;421;6;"382";23
1251;421;2;"215";17
1252;421;8;"313";81
1253;421;10;"435";49
1254;422;4;"495";79
1255;422;10;"340";30
1256;422;9;"338";97
1257;423;8;"393";72
1258;423;9;"334";32
1259;423;8;"363";55
1260;424;3;"377";61
1261;424;3;"482";64
1262;424;1;"292";12
1263;425;7;"389";69
1264;425;8;"470";53
1265;425;2;"301";61
1266;426;8;"393";78
1267;426;5;"274";85
1268;426;4;"269";21
1269;426;6;"421";31
1270;426;1;"274";44
1271;427;5;"277";20
1272;427;3;"276";49
1273;427;10;"204";74
1274;427;10;"275";40
1275;428;10;"315";94
1276;428;4;"489";61
1277;429;6;"490";53
1278;429;4;"286";42
1279;429;9;"500";33
1280;430;6;"243";51
1281;430;5;"460";95
1282;430;7;"303";17
1283;430;8;"500";91
1284;430;8;"231";70
1285;431;2;"244";59
1286;431;3;"497";88
1287;431;3;"475";3
1288;431;10;"475";78
1289;432;4;"343";10
1290;432;10;"432";3
1291;432;9;"447";50
1292;432;10;"473";8
1293;433;3;"293";88
1294;433;8;"253";21
1295;433;10;"359";14
1296;433;10;"421";35
1297;434;5;"409";16
1298;434;1;"297";35
1299;435;1;"439";86
1300;435;3;"426";68
1301;435;10;"309";5
1302;435;10;"461";37
1303;436;1;"387";71
1304;436;10;"382";2
1305;436;9;"367";29
1306;436;7;"266";7
1307;437;3;"222";79
1308;437;8;"202";24
1309;437;6;"208";37
1310;437;4;"219";86
1311;438;6;"355";43
1312;438;3;"468";24
1313;438;7;"206";27
1314;438;5;"270";43
1315;438;2;"201";46
1316;439;9;"248";31
1317;440;2;"373";8
1318;440;5;"432";78
1319;440;2;"374";35
1320;441;9;"432";5
1321;442;8;"205";6
1322;443;4;"467";88
1323;443;5;"315";64
1324;443;3;"337";13
1325;443;2;"447";14
1326;444;1;"410";86
1327;444;7;"221";21
1328;444;1;"441";6
1329;445;7;"331";88
1330;445;3;"390";11
1331;445;5;"238";74
1332;445;6;"377";7
1333;446;7;"417";44
1334;446;9;"415";90
1335;447;8;"500";65
1336;447;1;"263";50
1337;447;5;"447";14
1338;447;8;"289";11
1339;447;5;"235";4
1340;448;5;"368";22
1341;448;7;"437";77
1342;448;9;"364";1
1343;449;5;"241";71
1344;449;4;"433";26
1345;449;10;"414";52
1346;450;4;"347";19
1347;450;8;"354";56
1348;450;8;"421";21
1349;450;7;"447";87
1350;450;6;"482";62
1351;451;6;"493";13
1352;451;10;"367";11
1353;451;3;"264";82
1354;452;6;"322";91
1355;453;9;"446";30
1356;453;2;"395";5
1357;454;4;"298";96
1358;454;1;"404";15
1359;455;10;"486";50
1360;456;6;"389";75
1361;456;9;"315";54
1362;456;5;"436";81
1363;457;4;"218";4
1364;457;2;"336";39
1365;457;9;"443";18
1366;458;2;"497";46
1367;458;6;"334";10
1368;459;10;"281";38
1369;459;7;"271";32
1370;460;6;"481";6
1371;460;7;"211";33
1372;460;5;"439";64
1373;460;8;"364";31
1374;460;9;"442";32
1375;461;8;"316";3
1376;461;4;"327";67
1377;461;6;"455";49
1378;461;9;"470";44
1379;462;2;"280";77
1380;462;5;"463";94
1381;462;1;"330";49
1382;462;8;"301";27
1383;463;4;"401";43
1384;463;9;"499";61
1385;464;6;"493";69
1386;464;4;"374";16
1387;464;2;"314";94
1388;464;2;"386";38
1389;464;5;"361";93
1390;465;3;"229";68
1391;465;8;"286";3
1392;465;6;"253";8
1393;465;9;"274";52
1394;466;3;"490";11
1395;466;6;"393";83
1396;466;9;"499";67
1397;466;6;"359";3
1398;467;7;"407";78
1399;467;7;"295";30
1400;468;3;"444";89
1401;468;6;"375";70
1402;469;4;"341";78
1403;470;7;"417";81
1404;470;2;"305";40
1405;470;4;"355";67
1406;470;3;"445";6
1407;471;4;"343";6
1408;471;2;"432";44
1409;471;5;"325";19
1410;472;8;"212";68
1411;472;8;"238";13
1412;473;3;"364";17
1413;473;1;"474";33
1414;474;4;"380";65
1415;474;6;"495";77
1416;474;8;"345";20
1417;475;3;"268";16
1418;476;9;"404";82
1419;476;2;"491";80
1420;476;6;"304";83
1421;477;9;"235";78
1422;477;6;"416";24
1423;477;6;"261";85
1424;477;8;"446";98
1425;478;4;"447";54
1426;478;5;"400";36
1427;478;8;"405";33
1428;479;9;"371";31
1429;479;3;"286";26
1430;479;4;"294";40
1431;480;4;"203";2
1432;480;7;"256";71
1433;480;1;"430";35
1434;480;3;"215";70
1435;480;1;"461";19
1436;481;3;"356";95
1437;481;10;"372";53
1438;482;8;"400";2
1439;482;9;"445";7
1440;482;2;"329";89
1441;482;10;"425";46
1442;482;2;"471";43
1443;483;2;"236";89
1444;483;5;"358";35
1445;483;5;"212";78
1446;483;1;"338";58
1447;483;1;"484";5
1448;484;8;"331";22
1449;484;2;"200";79
1450;484;8;"413";47
1451;485;9;"330";20
1452;485;2;"349";8
1453;486;2;"453";68
1454;486;3;"305";68
1455;487;10;"417";11
1456;487;3;"316";56
1457;487;8;"326";96
1458;488;5;"235";51
1459;489;5;"489";52
1460;490;1;"347";65
1461;490;4;"488";12
1462;490;5;"365";34
1463;490;7;"438";69
1464;490;8;"347";40
1465;491;8;"411";12
1466;491;7;"228";24
1467;491;3;"251";30
1468;492;6;"322";18
1469;492;10;"212";80
1470;493;3;"467";82
1471;494;9;"344";77
1472;494;8;"410";91
1473;494;4;"290";48
1474;494;1;"296";54
1475;494;2;"207";68
1476;495;9;"359";96
1477;496;1;"401";71
1478;496;1;"350";59
1479;497;7;"265";31
1480;497;8;"223";97
1481;497;8;"308";31
1482;498;7;"289";69
1483;498;10;"339";90
1484;498;3;"380";80
1485;498;6;"319";85
1486;499;8;"303";76
1487;499;3;"432";70
1488;499;1;"274";61
1489;499;7;"384";65
1490;499;5;"473";34
1491;500;10;"373";22
1492;500;9;"281";25
1493;500;8;"308";66
1494;500;7;"483";59
1495;501;10;"479";29
1496;501;7;"286";71
1497;501;7;"405";80
1498;502;10;"463";100
1499;502;2;"355";85
1500;502;8;"401";9
1501;502;2;"256";43
1502;503;8;"452";11
1503;503;6;"273";13
1504;503;6;"397";45
1505;504;5;"259";75
1506;504;9;"476";71
1507;505;2;"472";57
1508;505;6;"400";63
1509;506;4;"368";43
1510;506;9;"433";62
1511;507;7;"364";24
1512;507;1;"308";36
1513;507;1;"494";75
1514;507;2;"283";57
1515;508;7;"326";76
1516;508;3;"200";75
1517;508;10;"458";4
1518;509;3;"416";11
1519;509;2;"286";7
1520;509;2;"480";95
1521;509;4;"213";19
1522;509;2;"231";26
1523;510;1;"453";59
1524;510;3;"209";61
1525;511;9;"366";26
1526;512;5;"326";25
1527;513;8;"335";73
1528;513;4;"330";10
1529;513;6;"297";52
1530;513;7;"364";9
1531;513;2;"443";14
1532;514;8;"329";30
1533;514;6;"260";86
1534;514;4;"303";6
1535;514;5;"384";25
1536;515;4;"385";98
1537;516;8;"313";13
1538;517;8;"274";57
1539;517;2;"403";7
1540;517;7;"421";5
1541;518;9;"286";44
1542;518;1;"439";41
1543;518;7;"335";30
1544;518;9;"465";71
1545;518;3;"382";1
1546;519;6;"382";58
1547;520;9;"319";98
1548;520;6;"306";9
1549;520;4;"348";87
1550;520;7;"335";34
1551;520;3;"480";33
1552;521;2;"239";38
1553;521;4;"224";52
1554;521;10;"457";7
1555;521;6;"275";30
1556;522;8;"258";13
1557;522;7;"231";95
1558;522;7;"259";1
1559;522;5;"349";40
1560;523;10;"491";41
1561;524;3;"307";95
1562;524;7;"476";14
1563;524;5;"327";40
1564;524;4;"333";28
1565;525;6;"450";43
1566;525;7;"480";52
1567;526;3;"340";68
1568;526;2;"264";38
1569;526;9;"415";96
1570;526;3;"471";75
1571;526;9;"239";37
1572;527;2;"392";94
1573;527;10;"388";22
1574;528;9;"324";80
1575;529;6;"439";50
1576;530;7;"385";73
1577;530;8;"451";69
1578;531;9;"222";33
1579;531;7;"497";77
1580;531;9;"209";10
1581;531;6;"278";89
1582;531;3;"349";73
1583;532;7;"240";40
1584;532;3;"226";20
1585;532;10;"473";34
1586;532;10;"389";7
1587;533;7;"292";55
1588;533;7;"482";85
1589;533;9;"227";42
1590;534;7;"241";54
1591;534;5;"487";75
1592;534;4;"218";78
1593;534;2;"412";12
1594;534;4;"311";13
1595;535;6;"372";47
1596;535;1;"248";2
1597;536;9;"227";32
1598;536;1;"482";72
1599;536;2;"388";22
1600;537;1;"308";9
1601;537;1;"324";71
1602;537;10;"451";53
1603;537;10;"471";28
1604;537;10;"200";50
1605;538;9;"445";65
1606;538;10;"359";26
1607;539;9;"473";60
1608;539;9;"394";59
1609;539;9;"294";31
1610;539;4;"319";30
1611;540;2;"359";92
1612;540;8;"326";7
1613;540;9;"312";45
1614;540;4;"298";31
1615;541;9;"332";100
1616;541;1;"226";56
1617;541;4;"218";40
1618;541;6;"480";43
1619;542;3;"301";23
1620;542;9;"350";77
1621;542;1;"267";12
1622;542;2;"249";83
1623;543;6;"262";96
1624;543;5;"314";94
1625;544;2;"294";1
1626;544;9;"428";60
1627;545;4;"237";93
1628;545;6;"272";52
1629;545;8;"357";37
1630;546;1;"371";56
1631;546;1;"357";51
1632;546;6;"457";35
1633;546;5;"361";91
1634;547;4;"375";38
1635;547;5;"346";54
1636;547;8;"338";13
1637;547;1;"212";26
1638;548;7;"313";13
1639;548;9;"302";73
1640;548;7;"253";29
1641;548;10;"362";51
1642;549;10;"424";57
1643;550;10;"303";73
1644;550;6;"208";81
1645;550;9;"472";90
1646;551;8;"238";42
1647;551;6;"436";9
1648;551;7;"269";93
1649;551;7;"347";18
1650;552;10;"272";63
1651;552;5;"320";71
1652;552;3;"331";80
1653;553;9;"220";27
1654;553;10;"396";8
1655;553;9;"322";54
1656;554;2;"308";46
1657;554;5;"402";70
1658;555;9;"263";85
1659;555;4;"212";97
1660;555;2;"244";32
1661;556;1;"274";86
1662;556;8;"401";24
1663;556;9;"431";94
1664;557;2;"329";39
1665;557;4;"496";88
1666;557;2;"372";41
1667;557;9;"385";3
1668;557;7;"253";41
1669;558;1;"349";69
1670;558;4;"375";67
1671;559;10;"329";7
1672;559;6;"209";68
1673;559;9;"363";33
1674;559;5;"216";7
1675;560;5;"308";85
1676;560;7;"240";47
1677;561;6;"313";77
1678;562;10;"407";72
1679;562;1;"368";65
1680;562;7;"316";11
1681;563;10;"269";46
1682;563;9;"474";50
1683;563;7;"402";23
1684;564;10;"468";61
1685;565;8;"304";90
1686;565;10;"405";43
1687;565;2;"323";56
1688;566;10;"364";54
1689;566;7;"302";53
1690;566;2;"429";85
1691;566;9;"332";87
1692;567;10;"213";19
1693;567;3;"286";64
1694;567;2;"435";9
1695;568;1;"325";56
1696;568;7;"335";71
1697;568;9;"293";96
1698;568;5;"426";97
1699;568;1;"395";30
1700;569;2;"281";83
1701;569;2;"258";20
1702;570;8;"415";77
1703;570;7;"420";88
1704;570;1;"225";64
1705;570;3;"211";34
1706;571;3;"418";21
1707;571;5;"432";92
1708;571;10;"366";70
1709;572;4;"259";14
1710;572;3;"317";44
1711;572;3;"436";22
1712;572;6;"263";20
1713;573;7;"477";99
1714;573;9;"359";57
1715;574;2;"359";81
1716;574;5;"220";32
1717;574;3;"432";42
1718;574;1;"487";61
1719;574;2;"355";61
1720;575;10;"466";34
1721;576;8;"332";42
1722;576;9;"391";79
1723;576;10;"415";37
1724;577;6;"461";4
1725;577;5;"449";29
1726;577;9;"436";76
1727;577;9;"380";74
1728;577;7;"403";62
1729;578;10;"388";37
1730;578;1;"357";71
1731;578;7;"397";69
1732;578;10;"275";53
1733;579;2;"403";16
1734;579;4;"460";89
1735;579;1;"279";41
1736;579;6;"359";30
1737;579;1;"476";41
1738;580;6;"461";5
1739;580;5;"340";99
1740;580;7;"342";58
1741;581;9;"301";91
1742;581;7;"459";1
1743;582;3;"329";71
1744;583;6;"232";61
1745;584;4;"300";74
1746;584;5;"484";9
1747;584;2;"499";16
1748;584;4;"487";92
1749;584;7;"412";1
1750;585;4;"307";45
1751;585;2;"316";67
1752;586;6;"385";72
1753;586;2;"331";10
1754;586;4;"358";46
1755;586;8;"202";21
1756;586;7;"280";10
1757;587;3;"251";36
1758;587;6;"255";33
1759;587;8;"254";6
1760;588;10;"303";27
1761;588;9;"498";58
1762;588;6;"439";9
1763;589;3;"247";60
1764;589;1;"471";66
1765;589;6;"284";90
1766;589;10;"224";13
1767;589;6;"496";11
1768;590;2;"348";94
1769;590;3;"442";59
1770;591;1;"232";93
1771;591;9;"296";92
1772;592;10;"226";10
1773;592;4;"377";86
1774;592;8;"342";15
1775;592;1;"214";38
1776;593;10;"255";90
1777;593;2;"340";18
1778;594;8;"261";81
1779;594;2;"323";71
1780;595;5;"378";60
1781;595;1;"488";83
1782;596;9;"442";55
1783;596;3;"318";21
1784;596;1;"441";28
1785;596;2;"390";17
1786;596;8;"446";72
1787;597;9;"265";86
1788;597;2;"444";84
1789;597;3;"424";96
1790;597;7;"214";54
1791;598;5;"495";76
1792;598;5;"275";87
1793;598;5;"481";20
1794;599;2;"285";17
1795;599;7;"328";32
1796;599;2;"438";15
1797;600;8;"338";25
1798;600;8;"309";4
1799;601;2;"407";50
1800;602;8;"269";100
1801;602;3;"254";91
1802;602;1;"442";43
1803;602;9;"367";100
1804;603;2;"410";39
1805;603;3;"253";39
1806;603;7;"446";96
1807;603;6;"444";67
1808;603;2;"470";14
1809;604;3;"272";10
1810;604;1;"254";33
1811;604;1;"342";45
1812;604;6;"451";95
1813;604;5;"320";58
1814;605;8;"419";8
1815;606;10;"245";80
1816;606;5;"472";14
1817;606;1;"374";40
1818;606;4;"271";85
1819;607;8;"471";53
1820;607;7;"331";87
1821;607;7;"337";48
1822;607;6;"235";32
1823;607;8;"279";100
1824;608;7;"401";41
1825;608;3;"421";7
1826;609;7;"422";15
1827;609;7;"262";57
1828;609;7;"221";47
1829;609;7;"213";48
1830;610;8;"350";36
1831;610;1;"215";40
1832;611;4;"213";85
1833;612;1;"369";1
1834;612;3;"491";85
1835;612;4;"279";13
1836;612;8;"449";36
1837;613;4;"227";46
1838;613;2;"481";92
1839;613;3;"365";39
1840;613;9;"211";52
1841;613;7;"317";56
1842;614;10;"455";87
1843;614;9;"363";29
1844;614;3;"255";68
1845;615;4;"483";88
1846;616;9;"226";67
1847;617;2;"216";25
1848;617;7;"238";21
1849;617;9;"482";71
1850;618;7;"415";79
1851;618;2;"443";80
1852;618;6;"283";2
1853;618;5;"419";29
1854;619;9;"205";82
1855;620;8;"386";65
1856;620;6;"217";24
1857;620;9;"484";5
1858;620;3;"260";74
1859;620;10;"347";77
1860;621;2;"393";72
1861;621;2;"318";6
1862;621;2;"260";55
1863;621;9;"418";50
1864;621;2;"390";89
1865;622;8;"447";6
1866;622;2;"292";2
1867;622;6;"329";33
1868;622;3;"304";57
1869;623;6;"431";92
1870;623;10;"306";24
1871;623;10;"256";5
1872;623;1;"307";91
1873;624;10;"241";56
1874;625;8;"484";4
1875;625;5;"369";3
1876;625;9;"356";9
1877;625;4;"219";71
1878;625;6;"380";55
1879;626;3;"450";77
1880;626;8;"208";96
1881;626;10;"472";17
1882;626;6;"250";57
1883;627;8;"308";24
1884;627;10;"392";84
1885;627;1;"317";51
1886;627;9;"203";51
1887;628;6;"226";12
1888;629;2;"403";53
1889;629;6;"302";23
1890;629;5;"292";87
1891;629;3;"262";58
1892;630;6;"481";85
1893;631;6;"242";52
1894;631;1;"488";22
1895;631;9;"217";96
1896;632;3;"238";97
1897;633;2;"433";34
1898;633;2;"440";40
1899;633;10;"305";15
1900;633;6;"467";67
1901;633;7;"310";5
1902;634;8;"429";46
1903;635;3;"260";36
1904;635;1;"333";78
1905;636;9;"237";81
1906;636;8;"207";61
1907;636;2;"291";56
1908;636;10;"394";29
1909;637;7;"367";69
1910;637;8;"348";100
1911;637;8;"301";98
1912;637;9;"427";98
1913;637;3;"497";1
1914;638;9;"220";18
1915;638;10;"477";16
1916;639;5;"311";59
1917;640;4;"480";64
1918;640;8;"338";64
1919;640;7;"253";97
1920;640;6;"383";27
1921;640;9;"252";50
1922;641;1;"467";16
1923;641;4;"337";72
1924;642;3;"249";79
1925;642;2;"255";23
1926;642;5;"394";6
1927;642;5;"429";63
1928;643;2;"279";59
1929;643;10;"402";79
1930;643;5;"239";58
1931;643;1;"273";37
1932;644;5;"408";68
1933;645;7;"395";18
1934;645;10;"378";64
1935;645;2;"232";56
1936;645;7;"367";27
1937;645;1;"386";22
1938;646;7;"378";10
1939;646;6;"372";57
1940;646;9;"309";98
1941;647;10;"421";77
1942;647;2;"380";39
1943;647;7;"389";88
1944;648;3;"438";14
1945;648;4;"475";77
1946;648;8;"337";5
1947;649;10;"342";21
1948;649;4;"367";62
1949;649;4;"405";91
1950;650;4;"401";94
1951;650;2;"480";83
1952;650;4;"395";36
1953;651;3;"234";34
1954;652;6;"261";44
1955;653;3;"354";15
1956;653;9;"345";53
1957;654;6;"351";90
1958;654;8;"375";32
1959;655;6;"260";85
1960;656;1;"352";1
1961;657;9;"433";86
1962;658;9;"327";13
1963;659;8;"262";69
1964;659;7;"227";48
1965;659;10;"267";67
1966;660;4;"342";85
1967;661;4;"365";16
1968;661;9;"380";44
1969;661;1;"439";28
1970;661;5;"260";93
1971;662;8;"399";21
1972;662;7;"406";46
1973;662;2;"316";90
1974;663;3;"278";80
1975;663;7;"401";94
1976;664;6;"265";38
1977;665;10;"325";64
1978;665;7;"259";87
1979;665;1;"473";84
1980;665;4;"313";3
1981;665;5;"357";8
1982;666;4;"374";12
1983;667;2;"298";59
1984;667;5;"342";41
1985;667;2;"423";22
1986;668;2;"268";37
1987;668;9;"389";41
1988;668;6;"270";76
1989;668;2;"460";45
1990;669;9;"387";94
1991;669;1;"308";64
1992;669;10;"265";68
1993;669;1;"482";49
1994;669;5;"285";14
1995;670;9;"422";27
1996;670;7;"218";56
1997;671;8;"460";64
1998;671;1;"220";20
1999;671;5;"254";80
2000;671;3;"269";26
2001;672;4;"474";38
2002;672;10;"408";4
2003;672;8;"354";71
2004;673;5;"234";53
2005;673;6;"368";79
2006;673;1;"430";38
2007;674;6;"275";60
2008;674;10;"230";32
2009;674;9;"203";46
2010;674;10;"388";66
2011;674;10;"396";38
2012;675;9;"261";52
2013;676;2;"396";77
2014;676;10;"340";30
2015;677;6;"348";54
2016;677;1;"358";36
2017;677;1;"390";9
2018;677;10;"375";36
2019;678;10;"493";22
2020;678;3;"288";64
2021;678;8;"409";37
2022;678;5;"459";46
2023;678;1;"234";91
2024;679;9;"369";60
2025;679;6;"273";91
2026;679;8;"494";94
2027;680;9;"328";20
2028;680;10;"404";15
2029;681;10;"393";62
2030;681;3;"239";39
2031;681;1;"326";52
2032;681;5;"448";14
2033;682;3;"295";95
2034;682;1;"285";23
2035;682;8;"367";5
2036;683;5;"491";49
2037;683;8;"279";49
2038;683;4;"271";64
2039;683;9;"208";87
2040;683;10;"261";61
2041;684;7;"241";79
2042;684;10;"350";22
2043;684;9;"430";11
2044;685;5;"394";23
2045;685;7;"200";19
2046;685;7;"223";18
2047;685;3;"207";55
2048;685;7;"334";88
2049;686;3;"337";8
2050;687;6;"485";97
2051;687;10;"334";53
2052;687;10;"334";22
2053;687;8;"432";81
2054;688;8;"276";85
2055;688;3;"354";36
2056;688;5;"464";47
2057;688;8;"417";99
2058;689;6;"401";96
2059;689;3;"423";28
2060;690;4;"261";77
2061;690;9;"427";60
2062;690;6;"467";57
2063;690;4;"420";57
2064;690;3;"241";20
2065;691;9;"445";26
2066;691;8;"284";84
2067;691;3;"266";2
2068;692;1;"417";96
2069;692;1;"435";15
2070;693;1;"319";74
2071;693;7;"239";24
2072;693;9;"461";19
2073;694;9;"304";13
2074;695;6;"322";85
2075;695;5;"468";2
2076;695;8;"413";99
2077;695;4;"484";71
2078;695;4;"449";66
2079;696;6;"312";68
2080;696;7;"406";16
2081;696;9;"452";28
2082;696;6;"479";61
2083;697;5;"456";44
2084;697;3;"338";7
2085;697;10;"366";83
2086;697;5;"402";100
2087;698;4;"233";34
2088;699;10;"271";36
2089;699;5;"375";71
2090;700;7;"210";37
2091;700;1;"465";62
2092;700;8;"378";67
2093;701;2;"214";25
2094;701;3;"472";53
2095;701;5;"498";40
2096;701;7;"495";63
2097;701;6;"323";50
2098;702;7;"415";23
2099;702;7;"331";49
2100;702;10;"450";26
2101;702;1;"291";52
2102;702;3;"269";79
2103;703;9;"485";36
2104;703;10;"414";37
2105;703;10;"499";4
2106;704;7;"416";26
2107;704;5;"478";92
2108;704;3;"211";51
2109;704;4;"412";6
2110;705;8;"218";97
2111;706;2;"202";6
2112;707;4;"279";36
2113;708;10;"359";67
2114;708;4;"401";84
2115;708;2;"332";8
2116;709;6;"206";38
2117;709;8;"271";57
2118;709;8;"464";50
2119;709;6;"413";30
2120;709;5;"403";27
2121;710;5;"469";84
2122;711;10;"421";96
2123;711;10;"409";83
2124;711;5;"459";5
2125;711;6;"335";81
2126;712;5;"341";84
2127;712;4;"293";88
2128;712;9;"385";75
2129;712;10;"264";44
2130;712;10;"378";96
2131;713;2;"386";85
2132;713;8;"431";55
2133;713;3;"279";74
2134;713;6;"207";44
2135;714;2;"348";34
2136;714;7;"226";19
2137;715;6;"443";15
2138;715;9;"215";92
2139;716;1;"304";93
2140;717;1;"342";10
2141;717;3;"429";66
2142;717;1;"203";82
2143;718;7;"492";46
2144;718;10;"425";78
2145;718;6;"258";72
2146;718;1;"371";54
2147;719;9;"443";14
2148;719;9;"332";96
2149;719;7;"465";59
2150;719;3;"491";18
2151;720;9;"427";44
2152;720;2;"224";7
2153;721;3;"391";48
2154;722;2;"407";92
2155;723;9;"302";76
2156;723;2;"467";31
2157;723;1;"207";16
2158;723;8;"362";29
2159;723;6;"203";88
2160;724;10;"299";99
2161;724;4;"361";82
2162;724;2;"253";14
2163;724;9;"309";54
2164;725;10;"234";18
2165;726;9;"465";30
2166;726;9;"464";8
2167;726;1;"414";18
2168;726;2;"416";26
2169;727;3;"472";4
2170;728;3;"386";64
2171;728;3;"438";89
2172;728;10;"218";13
2173;728;2;"372";21
2174;729;5;"316";64
2175;729;9;"363";20
2176;729;4;"219";66
2177;729;3;"482";36
2178;729;7;"452";52
2179;730;4;"499";60
2180;731;2;"496";55
2181;731;4;"449";55
2182;731;4;"266";44
2183;731;4;"309";1
2184;732;1;"222";61
2185;732;5;"234";48
2186;733;10;"368";40
2187;733;5;"392";94
2188;733;6;"379";39
2189;734;8;"381";16
2190;734;5;"308";88
2191;735;2;"491";42
2192;735;4;"322";58
2193;736;5;"299";59
2194;736;7;"446";19
2195;737;4;"236";55
2196;738;8;"477";26
2197;738;1;"372";78
2198;739;8;"369";49
2199;740;1;"336";84
2200;741;8;"480";14
2201;741;5;"236";83
2202;742;4;"462";42
2203;742;7;"410";37
2204;742;3;"469";4
2205;743;1;"466";61
2206;743;5;"429";68
2207;743;4;"362";83
2208;743;3;"381";58
2209;743;2;"406";14
2210;744;7;"229";76
2211;744;6;"311";62
2212;744;6;"482";59
2213;745;5;"393";60
2214;745;9;"303";38
2215;745;4;"252";53
2216;745;7;"347";17
2217;745;1;"483";9
2218;746;8;"290";53
2219;746;4;"421";88
2220;746;2;"445";63
2221;746;3;"251";89
2222;747;7;"342";33
2223;747;8;"459";91
2224;748;4;"268";25
2225;748;6;"253";14
2226;748;7;"490";84
2227;749;5;"500";40
2228;750;3;"320";18
2229;751;10;"390";13
2230;751;10;"319";66
2231;751;10;"345";97
2232;751;5;"317";30
2233;751;9;"346";63
2234;752;10;"483";87
2235;752;7;"468";11
2236;752;9;"210";27
2237;752;2;"447";22
2238;753;3;"358";35
2239;753;5;"330";63
2240;753;9;"434";98
2241;753;5;"290";38
2242;754;1;"492";20
2243;754;9;"282";15
2244;754;2;"262";18
2245;755;10;"413";35
2246;756;1;"225";99
2247;756;3;"369";30
2248;756;2;"280";73
2249;756;10;"301";72
2250;756;10;"412";92
2251;757;10;"324";30
2252;758;5;"334";56
2253;758;10;"346";26
2254;758;7;"362";73
2255;759;7;"207";99
2256;759;1;"451";84
2257;759;4;"490";20
2258;759;6;"239";56
2259;759;7;"410";78
2260;760;5;"227";18
2261;760;7;"365";16
2262;760;9;"391";91
2263;760;4;"284";91
2264;761;1;"477";55
2265;761;8;"448";31
2266;761;10;"321";63
2267;761;2;"409";11
2268;762;10;"327";100
2269;762;5;"466";9
2270;762;4;"318";98
2271;762;9;"235";30
2272;763;4;"306";30
2273;763;5;"463";54
2274;763;6;"213";20
2275;764;1;"496";36
2276;765;7;"330";23
2277;765;10;"359";62
2278;766;7;"266";11
2279;766;3;"468";89
2280;767;1;"455";7
2281;767;8;"482";100
2282;767;3;"463";53
2283;768;6;"347";18
2284;768;9;"375";86
2285;768;8;"231";55
2286;768;6;"474";53
2287;769;4;"245";25
2288;770;1;"419";85
2289;770;10;"209";49
2290;770;9;"340";32
2291;770;5;"271";90
2292;771;5;"421";15
2293;771;9;"232";64
2294;772;9;"297";88
2295;773;8;"422";94
2296;773;9;"422";22
2297;773;6;"350";95
2298;773;2;"224";87
2299;773;9;"371";6
2300;774;3;"424";30
2301;774;7;"328";23
2302;774;1;"413";72
2303;774;2;"451";14
2304;774;5;"392";41
2305;775;7;"290";17
2306;775;5;"428";42
2307;775;3;"266";7
2308;775;10;"237";78
2309;776;3;"219";12
2310;776;10;"200";53
2311;776;9;"317";5
2312;776;10;"460";34
2313;776;10;"339";94
2314;777;5;"377";43
2315;777;2;"440";26
